scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,task_id,turns_total,trials_observed,english_turns,non_target_turns,target_turns,english_turn_share,non_target_turn_share,target_turn_share,first_non_target_turn,detected_lang_proportion,detected_lang_proportion_json
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],39,3,7,7,32,0.179487,0.179487,0.820513,28,vi_0.821|en_0.179,"{""en"":0.179487,""vi"":0.820513}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],39,3,2,2,37,0.051282,0.051282,0.948718,28,vi_0.949|en_0.051,"{""en"":0.051282,""vi"":0.948718}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],31,3,6,6,25,0.193548,0.193548,0.806452,6,vi_0.806|en_0.194,"{""en"":0.193548,""vi"":0.806452}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],30,3,11,12,18,0.366667,0.4,0.6,6,vi_0.600|en_0.367|ko_0.033,"{""en"":0.366667,""ko"":0.033333,""vi"":0.6}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],44,3,8,8,36,0.181818,0.181818,0.818182,46,vi_0.818|en_0.182,"{""en"":0.181818,""vi"":0.818182}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],26,3,5,5,21,0.192308,0.192308,0.807692,14,vi_0.808|en_0.192,"{""en"":0.192308,""vi"":0.807692}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],45,3,5,5,40,0.111111,0.111111,0.888889,36,vi_0.889|en_0.111,"{""en"":0.111111,""vi"":0.888889}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],47,3,12,12,35,0.255319,0.255319,0.744681,28,vi_0.745|en_0.255,"{""en"":0.255319,""vi"":0.744681}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],61,3,3,3,58,0.04918,0.04918,0.95082,62,vi_0.951|en_0.049,"{""en"":0.04918,""vi"":0.95082}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],43,3,17,17,26,0.395349,0.395349,0.604651,30,vi_0.605|en_0.395,"{""en"":0.395349,""vi"":0.604651}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],46,3,1,1,45,0.021739,0.021739,0.978261,86,vi_0.978|en_0.022,"{""en"":0.021739,""vi"":0.978261}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],34,3,2,2,32,0.058824,0.058824,0.941176,26,vi_0.941|en_0.059,"{""en"":0.058824,""vi"":0.941176}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],45,3,14,14,31,0.311111,0.311111,0.688889,6,vi_0.689|en_0.311,"{""en"":0.311111,""vi"":0.688889}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],40,3,3,3,37,0.075,0.075,0.925,60,vi_0.925|en_0.075,"{""en"":0.075,""vi"":0.925}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission[PERSONA:None],34,3,0,0,34,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],38,3,1,1,37,0.026316,0.026316,0.973684,62,vi_0.974|en_0.026,"{""en"":0.026316,""vi"":0.973684}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],29,3,0,0,29,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],38,3,6,6,32,0.157895,0.157895,0.842105,10,vi_0.842|en_0.158,"{""en"":0.157895,""vi"":0.842105}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],32,3,3,3,29,0.09375,0.09375,0.90625,50,vi_0.906|en_0.094,"{""en"":0.09375,""vi"":0.90625}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded[PERSONA:None],29,3,6,6,23,0.206897,0.206897,0.793103,10,vi_0.793|en_0.207,"{""en"":0.206897,""vi"":0.793103}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],40,3,3,3,37,0.075,0.075,0.925,58,vi_0.925|en_0.075,"{""en"":0.075,""vi"":0.925}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|bad_wifi_calling|user_abroad_roaming_enabled_off[PERSONA:Easy],24,3,2,2,22,0.083333,0.083333,0.916667,54,vi_0.917|en_0.083,"{""en"":0.083333,""vi"":0.916667}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],31,3,1,1,30,0.032258,0.032258,0.967742,46,vi_0.968|en_0.032,"{""en"":0.032258,""vi"":0.967742}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],32,3,3,3,29,0.09375,0.09375,0.90625,42,vi_0.906|en_0.094,"{""en"":0.09375,""vi"":0.90625}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],44,3,5,6,38,0.113636,0.136364,0.863636,36,vi_0.864|en_0.114|la_0.023,"{""en"":0.113636,""la"":0.022727,""vi"":0.863636}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],33,3,14,14,19,0.424242,0.424242,0.575758,10,vi_0.576|en_0.424,"{""en"":0.424242,""vi"":0.575758}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],48,3,5,5,43,0.104167,0.104167,0.895833,6,vi_0.896|en_0.104,"{""en"":0.104167,""vi"":0.895833}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],32,3,3,3,29,0.09375,0.09375,0.90625,56,vi_0.906|en_0.094,"{""en"":0.09375,""vi"":0.90625}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],33,3,4,4,29,0.121212,0.121212,0.878788,64,vi_0.879|en_0.121,"{""en"":0.121212,""vi"":0.878788}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],31,3,9,10,21,0.290323,0.322581,0.677419,16,vi_0.677|en_0.290|ko_0.032,"{""en"":0.290323,""ko"":0.032258,""vi"":0.677419}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],27,3,2,2,25,0.074074,0.074074,0.925926,56,vi_0.926|en_0.074,"{""en"":0.074074,""vi"":0.925926}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],55,3,15,15,40,0.272727,0.272727,0.727273,16,vi_0.727|en_0.273,"{""en"":0.272727,""vi"":0.727273}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],26,3,7,7,19,0.269231,0.269231,0.730769,10,vi_0.731|en_0.269,"{""en"":0.269231,""vi"":0.730769}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_off[PERSONA:None],35,3,10,10,25,0.285714,0.285714,0.714286,26,vi_0.714|en_0.286,"{""en"":0.285714,""vi"":0.714286}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],26,3,3,3,23,0.115385,0.115385,0.884615,42,vi_0.885|en_0.115,"{""en"":0.115385,""vi"":0.884615}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],28,3,2,2,26,0.071429,0.071429,0.928571,36,vi_0.929|en_0.071,"{""en"":0.071429,""vi"":0.928571}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_usage_exceeded[PERSONA:Hard],29,3,3,3,26,0.103448,0.103448,0.896552,52,vi_0.897|en_0.103,"{""en"":0.103448,""vi"":0.896552}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:None],39,3,2,2,37,0.051282,0.051282,0.948718,66,vi_0.949|en_0.051,"{""en"":0.051282,""vi"":0.948718}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],39,3,3,3,36,0.076923,0.076923,0.923077,52,vi_0.923|en_0.077,"{""en"":0.076923,""vi"":0.923077}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]bad_wifi_calling|data_mode_off|data_usage_exceeded[PERSONA:Easy],26,3,1,1,25,0.038462,0.038462,0.961538,56,vi_0.962|en_0.038,"{""en"":0.038462,""vi"":0.961538}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],40,3,7,7,33,0.175,0.175,0.825,14,vi_0.825|en_0.175,"{""en"":0.175,""vi"":0.825}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],27,3,2,2,25,0.074074,0.074074,0.925926,48,vi_0.926|en_0.074,"{""en"":0.074074,""vi"":0.925926}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],20,3,1,1,19,0.05,0.05,0.95,52,vi_0.950|en_0.050,"{""en"":0.05,""vi"":0.95}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],31,3,2,2,29,0.064516,0.064516,0.935484,44,vi_0.935|en_0.065,"{""en"":0.064516,""vi"":0.935484}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],30,3,4,4,26,0.133333,0.133333,0.866667,28,vi_0.867|en_0.133,"{""en"":0.133333,""vi"":0.866667}"
l2_domain,L2 Domain,telecom,vietnamese,VI,vi,vi,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_domain/2026-05-23-15-19-46_translated_telecom_trial-3_vi_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user,[mms_issue]break_app_sms_permission|data_mode_off[PERSONA:None],28,3,15,15,13,0.535714,0.535714,0.464286,12,en_0.536|vi_0.464,"{""en"":0.535714,""vi"":0.464286}"
