primary_label,failure_count,relevant_trials,total_failures,summary_level,scenario,domain,normalized_agent_llm,language_scenario,failure_pct_of_all_failures,failure_pct_of_relevant_trials,failure_label
premature_final_or_incomplete_resolution,2,342,109,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,filipino,0.01834862385321101,0.005847953216374269,Premature/incomplete
db_mismatch,2,342,95,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,vietnamese,0.021052631578947368,0.005847953216374269,DB mismatch
missing_required_read,2,342,95,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,vietnamese,0.021052631578947368,0.005847953216374269,Missing read
premature_final_or_incomplete_resolution,2,342,95,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,vietnamese,0.021052631578947368,0.005847953216374269,Premature/incomplete
wrong_write_arguments_or_state,2,342,30,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,vietnamese,0.06666666666666667,0.005847953216374269,Wrong write args/state
wrong_write_action,2,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,chinese,0.2,0.005847953216374269,Wrong write action
wrong_write_action,2,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,filipino,0.2,0.005847953216374269,Wrong write action
missing_required_read,2,342,116,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,filipino,0.017241379310344827,0.005847953216374269,Missing read
db_mismatch,2,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_3,0.017543859649122806,0.005847953216374269,DB mismatch
db_mismatch,2,342,104,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_5,0.019230769230769232,0.005847953216374269,DB mismatch
missing_required_read,2,342,139,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,chinese,0.014388489208633094,0.005847953216374269,Missing read
missing_required_read,2,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,filipino,0.013605442176870748,0.005847953216374269,Missing read
missing_required_read,2,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_5,0.013605442176870748,0.005847953216374269,Missing read
loop_or_recovery_failure,1,310,138,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,vietnamese,0.007246376811594203,0.0032258064516129032,Loop/recovery
missing_required_read,1,310,138,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,vietnamese,0.007246376811594203,0.0032258064516129032,Missing read
loop_or_recovery_failure,1,336,112,scenario_domain_model_language,english,telecom,gpt-5-mini,english,0.008928571428571428,0.002976190476190476,Loop/recovery
premature_final_or_incomplete_resolution,1,338,113,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,vietnamese,0.008849557522123894,0.0029585798816568047,Premature/incomplete
db_mismatch,1,339,98,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,indonesian,0.01020408163265306,0.0029498525073746312,DB mismatch
premature_final_or_incomplete_resolution,1,339,98,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,indonesian,0.01020408163265306,0.0029498525073746312,Premature/incomplete
db_mismatch,1,340,171,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,indonesian,0.005847953216374269,0.0029411764705882353,DB mismatch
premature_final_or_incomplete_resolution,1,340,136,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,thai,0.007352941176470588,0.0029411764705882353,Premature/incomplete
db_mismatch,1,340,104,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_3,0.009615384615384616,0.0029411764705882353,DB mismatch
loop_or_recovery_failure,1,340,104,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_3,0.009615384615384616,0.0029411764705882353,Loop/recovery
loop_or_recovery_failure,1,341,118,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_5,0.00847457627118644,0.002932551319648094,Loop/recovery
loop_or_recovery_failure,1,342,118,scenario_domain_model_language,english,retail,qwen3.6-35b-a3b,english,0.00847457627118644,0.0029239766081871343,Loop/recovery
missing_required_read,1,342,118,scenario_domain_model_language,english,retail,qwen3.6-35b-a3b,english,0.00847457627118644,0.0029239766081871343,Missing read
premature_final_or_incomplete_resolution,1,342,8,scenario_domain_model_language,english,telecom,kimi-k2.5,english,0.125,0.0029239766081871343,Premature/incomplete
premature_final_or_incomplete_resolution,1,342,138,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,chinese,0.007246376811594203,0.0029239766081871343,Premature/incomplete
premature_final_or_incomplete_resolution,1,342,175,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,filipino,0.005714285714285714,0.0029239766081871343,Premature/incomplete
premature_final_or_incomplete_resolution,1,342,157,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,indonesian,0.006369426751592357,0.0029239766081871343,Premature/incomplete
loop_or_recovery_failure,1,342,231,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,thai,0.004329004329004329,0.0029239766081871343,Loop/recovery
db_mismatch,1,342,194,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,indonesian,0.005154639175257732,0.0029239766081871343,DB mismatch
premature_final_or_incomplete_resolution,1,342,230,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,thai,0.004347826086956522,0.0029239766081871343,Premature/incomplete
loop_or_recovery_failure,1,342,243,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,vietnamese,0.00411522633744856,0.0029239766081871343,Loop/recovery
db_mismatch,1,342,153,scenario_domain_model_language,l2_domain,retail,qwen3.6-35b-a3b,indonesian,0.006535947712418301,0.0029239766081871343,DB mismatch
missing_required_read,1,342,153,scenario_domain_model_language,l2_domain,retail,qwen3.6-35b-a3b,indonesian,0.006535947712418301,0.0029239766081871343,Missing read
loop_or_recovery_failure,1,342,211,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,vietnamese,0.004739336492890996,0.0029239766081871343,Loop/recovery
loop_or_recovery_failure,1,342,111,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,chinese,0.009009009009009009,0.0029239766081871343,Loop/recovery
missing_required_read,1,342,111,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,chinese,0.009009009009009009,0.0029239766081871343,Missing read
premature_final_or_incomplete_resolution,1,342,111,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,chinese,0.009009009009009009,0.0029239766081871343,Premature/incomplete
loop_or_recovery_failure,1,342,118,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,filipino,0.00847457627118644,0.0029239766081871343,Loop/recovery
premature_final_or_incomplete_resolution,1,342,118,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,filipino,0.00847457627118644,0.0029239766081871343,Premature/incomplete
loop_or_recovery_failure,1,342,108,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,indonesian,0.009259259259259259,0.0029239766081871343,Loop/recovery
premature_final_or_incomplete_resolution,1,342,103,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,thai,0.009708737864077669,0.0029239766081871343,Premature/incomplete
missing_required_read,1,342,95,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,chinese,0.010526315789473684,0.0029239766081871343,Missing read
premature_final_or_incomplete_resolution,1,342,146,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,thai,0.00684931506849315,0.0029239766081871343,Premature/incomplete
premature_final_or_incomplete_resolution,1,342,107,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,vietnamese,0.009345794392523364,0.0029239766081871343,Premature/incomplete
missing_required_read,1,342,140,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,chinese,0.007142857142857143,0.0029239766081871343,Missing read
premature_final_or_incomplete_resolution,1,342,140,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,chinese,0.007142857142857143,0.0029239766081871343,Premature/incomplete
missing_required_read,1,342,109,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,filipino,0.009174311926605505,0.0029239766081871343,Missing read
premature_final_or_incomplete_resolution,1,342,98,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,indonesian,0.01020408163265306,0.0029239766081871343,Premature/incomplete
loop_or_recovery_failure,1,342,89,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,filipino,0.011235955056179775,0.0029239766081871343,Loop/recovery
db_mismatch,1,342,24,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,chinese,0.041666666666666664,0.0029239766081871343,DB mismatch
wrong_write_arguments_or_state,1,342,40,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,filipino,0.025,0.0029239766081871343,Wrong write args/state
wrong_write_arguments_or_state,1,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,chinese,0.1,0.0029239766081871343,Wrong write args/state
db_mismatch,1,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,filipino,0.1,0.0029239766081871343,DB mismatch
missing_required_read,1,342,111,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,indonesian,0.009009009009009009,0.0029239766081871343,Missing read
loop_or_recovery_failure,1,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,filipino,0.006802721088435374,0.0029239766081871343,Loop/recovery
missing_required_read,1,342,154,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,indonesian,0.006493506493506494,0.0029239766081871343,Missing read
loop_or_recovery_failure,1,342,142,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_4,0.007042253521126761,0.0029239766081871343,Loop/recovery
loop_or_recovery_failure,1,342,96,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,filipino,0.010416666666666666,0.0029239766081871343,Loop/recovery
loop_or_recovery_failure,1,342,250,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,indonesian,0.004,0.0029239766081871343,Loop/recovery
loop_or_recovery_failure,1,342,226,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,thai,0.004424778761061947,0.0029239766081871343,Loop/recovery
